,fname,class_name,height,width,xmin,ymin,xmax,ymax
2121,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_179.jpg,staffordshire_bull_terrier,500.0,333.0,72.0,6.0,173.0,125.0
2122,../Data/Images/bengal/Bengal_141.jpg,bengal,300.0,263.0,15.0,145.0,74.0,206.0
2123,../Data/Images/bombay/Bombay_118.jpg,bombay,300.0,157.0,23.0,11.0,92.0,82.0
2124,../Data/Images/bengal/Bengal_155.jpg,bengal,225.0,300.0,26.0,68.0,205.0,259.0
2125,../Data/Images/sphynx/Sphynx_176.jpg,sphynx,330.0,500.0,22.0,27.0,277.0,264.0
2126,../Data/Images/beagle/beagle_179.jpg,beagle,494.0,500.0,86.0,119.0,323.0,340.0
2127,../Data/Images/american_bulldog/american_bulldog_114.jpg,american_bulldog,500.0,375.0,128.0,52.0,295.0,206.0
2128,../Data/Images/keeshond/keeshond_139.jpg,keeshond,500.0,375.0,181.0,46.0,333.0,245.0
2129,../Data/Images/beagle/beagle_192.jpg,beagle,500.0,334.0,158.0,68.0,373.0,226.0
2130,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_186.jpg,staffordshire_bull_terrier,500.0,458.0,18.0,1.0,497.0,357.0
2131,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_192.jpg,staffordshire_bull_terrier,500.0,333.0,69.0,21.0,196.0,120.0
2132,../Data/Images/beagle/beagle_186.jpg,beagle,500.0,334.0,215.0,152.0,375.0,297.0
2133,../Data/Images/sphynx/Sphynx_189.jpg,sphynx,333.0,500.0,59.0,36.0,277.0,266.0
2134,../Data/Images/miniature_pinscher/miniature_pinscher_137.jpg,miniature_pinscher,240.0,300.0,11.0,13.0,164.0,166.0
2135,../Data/Images/keeshond/keeshond_105.jpg,keeshond,375.0,500.0,128.0,69.0,263.0,275.0
2136,../Data/Images/abyssinian/Abyssinian_112.jpg,abyssinian,490.0,500.0,112.0,17.0,433.0,340.0
2137,../Data/Images/bengal/Bengal_182.jpg,bengal,625.0,566.0,144.0,1.0,464.0,338.0
2138,../Data/Images/samoyed/samoyed_122.jpg,samoyed,500.0,375.0,190.0,108.0,242.0,184.0
2139,../Data/Images/samoyed/samoyed_136.jpg,samoyed,500.0,375.0,294.0,118.0,368.0,198.0
2140,../Data/Images/keeshond/keeshond_111.jpg,keeshond,500.0,333.0,254.0,16.0,391.0,213.0
2141,../Data/Images/abyssinian/Abyssinian_106.jpg,abyssinian,1536.0,1024.0,861.0,156.0,1302.0,563.0
2142,../Data/Images/miniature_pinscher/miniature_pinscher_123.jpg,miniature_pinscher,225.0,300.0,33.0,39.0,201.0,142.0
2143,../Data/Images/japanese_chin/japanese_chin_138.jpg,japanese_chin,333.0,500.0,127.0,130.0,259.0,236.0
2144,../Data/Images/yorkshire_terrier/yorkshire_terrier_141.jpg,yorkshire_terrier,214.0,300.0,68.0,72.0,166.0,176.0
2145,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_115.jpg,english_cocker_spaniel,500.0,333.0,157.0,3.0,294.0,149.0
2146,../Data/Images/bombay/Bombay_14.jpg,bombay,200.0,172.0,104.0,9.0,138.0,46.0
2147,../Data/Images/wheaten_terrier/wheaten_terrier_148.jpg,wheaten_terrier,500.0,333.0,132.0,77.0,451.0,231.0
2148,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_101.jpg,english_cocker_spaniel,375.0,500.0,131.0,37.0,269.0,205.0
2149,../Data/Images/basset_hound/basset_hound_16.jpg,basset_hound,333.0,500.0,1.0,172.0,271.0,490.0
2150,../Data/Images/yorkshire_terrier/yorkshire_terrier_155.jpg,yorkshire_terrier,300.0,225.0,108.0,8.0,228.0,126.0
2151,../Data/Images/japanese_chin/japanese_chin_104.jpg,japanese_chin,500.0,323.0,191.0,13.0,385.0,146.0
2152,../Data/Images/wheaten_terrier/wheaten_terrier_160.jpg,wheaten_terrier,500.0,375.0,220.0,135.0,323.0,224.0
2153,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_129.jpg,english_cocker_spaniel,281.0,500.0,85.0,67.0,236.0,215.0
2154,../Data/Images/maine_coon/Maine_Coon_142.jpg,maine_coon,500.0,375.0,244.0,66.0,338.0,144.0
2155,../Data/Images/wheaten_terrier/wheaten_terrier_174.jpg,wheaten_terrier,375.0,500.0,121.0,181.0,234.0,310.0
2156,../Data/Images/japanese_chin/japanese_chin_110.jpg,japanese_chin,500.0,490.0,37.0,32.0,383.0,299.0
2157,../Data/Images/pug/pug_181.jpg,pug,209.0,300.0,71.0,64.0,199.0,191.0
2158,../Data/Images/yorkshire_terrier/yorkshire_terrier_169.jpg,yorkshire_terrier,500.0,333.0,188.0,74.0,298.0,191.0
2159,../Data/Images/yorkshire_terrier/yorkshire_terrier_182.jpg,yorkshire_terrier,500.0,375.0,101.0,68.0,271.0,189.0
2160,../Data/Images/british_shorthair/British_Shorthair_121.jpg,british_shorthair,375.0,500.0,161.0,265.0,288.0,399.0
2161,../Data/Images/chihuahua/chihuahua_122.jpg,chihuahua,300.0,225.0,98.0,17.0,213.0,136.0
2162,../Data/Images/chihuahua/chihuahua_136.jpg,chihuahua,200.0,182.0,15.0,5.0,128.0,106.0
2163,../Data/Images/russian_blue/Russian_Blue_158.jpg,russian_blue,500.0,333.0,248.0,68.0,440.0,260.0
2164,../Data/Images/british_shorthair/British_Shorthair_135.jpg,british_shorthair,465.0,500.0,67.0,56.0,373.0,348.0
2165,../Data/Images/russian_blue/Russian_Blue_170.jpg,russian_blue,500.0,333.0,86.0,73.0,189.0,172.0
2166,../Data/Images/persian/Persian_116.jpg,persian,375.0,500.0,152.0,118.0,239.0,207.0
2167,../Data/Images/pug/pug_156.jpg,pug,300.0,225.0,73.0,17.0,215.0,132.0
2168,../Data/Images/maine_coon/Maine_Coon_195.jpg,maine_coon,500.0,388.0,202.0,85.0,329.0,235.0
2169,../Data/Images/saint_bernard/saint_bernard_14.jpg,saint_bernard,500.0,375.0,102.0,88.0,228.0,184.0
2170,../Data/Images/persian/Persian_20.jpg,persian,500.0,375.0,206.0,114.0,342.0,251.0
2171,../Data/Images/persian/Persian_102.jpg,persian,376.0,500.0,3.0,16.0,282.0,307.0
2172,../Data/Images/british_shorthair/British_Shorthair_109.jpg,british_shorthair,500.0,375.0,114.0,12.0,449.0,290.0
2173,../Data/Images/pug/pug_142.jpg,pug,300.0,225.0,81.0,20.0,235.0,150.0
2174,../Data/Images/russian_blue/Russian_Blue_164.jpg,russian_blue,500.0,333.0,97.0,60.0,280.0,234.0
2175,../Data/Images/maine_coon/Maine_Coon_180.jpg,maine_coon,500.0,333.0,85.0,58.0,207.0,188.0
2176,../Data/Images/russian_blue/Russian_Blue_165.jpg,russian_blue,500.0,375.0,214.0,26.0,334.0,167.0
2177,../Data/Images/pug/pug_143.jpg,pug,300.0,225.0,74.0,12.0,203.0,125.0
2178,../Data/Images/british_shorthair/British_Shorthair_108.jpg,british_shorthair,333.0,500.0,99.0,33.0,239.0,179.0
2179,../Data/Images/persian/Persian_103.jpg,persian,500.0,375.0,110.0,48.0,403.0,258.0
2180,../Data/Images/pug/pug_157.jpg,pug,300.0,267.0,28.0,7.0,243.0,220.0
2181,../Data/Images/persian/Persian_117.jpg,persian,500.0,375.0,302.0,41.0,472.0,210.0
2182,../Data/Images/russian_blue/Russian_Blue_171.jpg,russian_blue,500.0,333.0,175.0,12.0,386.0,225.0
2183,../Data/Images/maine_coon/Maine_Coon_194.jpg,maine_coon,375.0,500.0,110.0,58.0,235.0,193.0
2184,../Data/Images/chihuahua/chihuahua_137.jpg,chihuahua,205.0,300.0,37.0,1.0,201.0,181.0
2185,../Data/Images/british_shorthair/British_Shorthair_134.jpg,british_shorthair,500.0,375.0,165.0,5.0,343.0,184.0
2186,../Data/Images/russian_blue/Russian_Blue_159.jpg,russian_blue,500.0,334.0,113.0,61.0,298.0,224.0
2187,../Data/Images/british_shorthair/British_Shorthair_120.jpg,british_shorthair,500.0,375.0,162.0,70.0,363.0,218.0
2188,../Data/Images/yorkshire_terrier/yorkshire_terrier_183.jpg,yorkshire_terrier,375.0,500.0,42.0,116.0,226.0,241.0
2189,../Data/Images/chihuahua/chihuahua_123.jpg,chihuahua,300.0,200.0,82.0,1.0,176.0,81.0
2190,../Data/Images/wheaten_terrier/wheaten_terrier_175.jpg,wheaten_terrier,500.0,330.0,51.0,6.0,365.0,248.0
2191,../Data/Images/maine_coon/Maine_Coon_143.jpg,maine_coon,332.0,500.0,75.0,77.0,273.0,292.0
2192,../Data/Images/yorkshire_terrier/yorkshire_terrier_168.jpg,yorkshire_terrier,397.0,500.0,112.0,144.0,292.0,315.0
2193,../Data/Images/pug/pug_180.jpg,pug,300.0,214.0,154.0,27.0,242.0,111.0
2194,../Data/Images/japanese_chin/japanese_chin_111.jpg,japanese_chin,500.0,332.0,146.0,112.0,333.0,252.0
2195,../Data/Images/japanese_chin/japanese_chin_105.jpg,japanese_chin,336.0,500.0,19.0,1.0,294.0,162.0
2196,../Data/Images/maine_coon/Maine_Coon_157.jpg,maine_coon,333.0,500.0,112.0,1.0,235.0,138.0
2197,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_128.jpg,english_cocker_spaniel,500.0,375.0,192.0,113.0,270.0,198.0
2198,../Data/Images/wheaten_terrier/wheaten_terrier_161.jpg,wheaten_terrier,500.0,375.0,150.0,67.0,328.0,212.0
2199,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_100.jpg,english_cocker_spaniel,500.0,375.0,239.0,77.0,471.0,340.0
2200,../Data/Images/wheaten_terrier/wheaten_terrier_149.jpg,wheaten_terrier,333.0,500.0,60.0,236.0,253.0,433.0
2201,../Data/Images/bombay/Bombay_15.jpg,bombay,260.0,248.0,25.0,9.0,208.0,183.0
2202,../Data/Images/yorkshire_terrier/yorkshire_terrier_154.jpg,yorkshire_terrier,300.0,226.0,79.0,1.0,179.0,129.0
2203,../Data/Images/basset_hound/basset_hound_17.jpg,basset_hound,500.0,333.0,223.0,58.0,470.0,295.0
2204,../Data/Images/yorkshire_terrier/yorkshire_terrier_140.jpg,yorkshire_terrier,300.0,187.0,103.0,8.0,224.0,137.0
2205,../Data/Images/japanese_chin/japanese_chin_139.jpg,japanese_chin,500.0,375.0,245.0,53.0,391.0,173.0
2206,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_114.jpg,english_cocker_spaniel,500.0,375.0,199.0,51.0,330.0,203.0
2207,../Data/Images/samoyed/samoyed_137.jpg,samoyed,375.0,500.0,93.0,35.0,231.0,210.0
2208,../Data/Images/miniature_pinscher/miniature_pinscher_122.jpg,miniature_pinscher,300.0,262.0,67.0,29.0,162.0,140.0
2209,../Data/Images/abyssinian/Abyssinian_107.jpg,abyssinian,500.0,448.0,94.0,76.0,275.0,271.0
2210,../Data/Images/keeshond/keeshond_110.jpg,keeshond,500.0,333.0,206.0,43.0,403.0,302.0
2211,../Data/Images/abyssinian/Abyssinian_113.jpg,abyssinian,640.0,425.0,300.0,95.0,403.0,196.0
2212,../Data/Images/keeshond/keeshond_104.jpg,keeshond,500.0,426.0,162.0,82.0,291.0,237.0
2213,../Data/Images/miniature_pinscher/miniature_pinscher_136.jpg,miniature_pinscher,300.0,225.0,109.0,38.0,182.0,109.0
2214,../Data/Images/samoyed/samoyed_123.jpg,samoyed,500.0,332.0,267.0,92.0,379.0,230.0
2215,../Data/Images/bengal/Bengal_183.jpg,bengal,350.0,300.0,37.0,61.0,125.0,153.0
2216,../Data/Images/sphynx/Sphynx_188.jpg,sphynx,500.0,375.0,158.0,78.0,386.0,313.0
2217,../Data/Images/beagle/beagle_187.jpg,beagle,334.0,500.0,30.0,97.0,296.0,319.0
2218,../Data/Images/beagle/beagle_193.jpg,beagle,500.0,375.0,212.0,153.0,342.0,247.0
2219,../Data/Images/keeshond/keeshond_138.jpg,keeshond,500.0,375.0,48.0,19.0,227.0,118.0
2220,../Data/Images/bengal/Bengal_154.jpg,bengal,200.0,300.0,32.0,54.0,151.0,185.0
2221,../Data/Images/bombay/Bombay_119.jpg,bombay,375.0,500.0,85.0,24.0,327.0,243.0
2222,../Data/Images/american_bulldog/american_bulldog_115.jpg,american_bulldog,500.0,333.0,182.0,49.0,298.0,173.0
2223,../Data/Images/beagle/beagle_178.jpg,beagle,500.0,375.0,104.0,1.0,347.0,195.0
2224,../Data/Images/sphynx/Sphynx_177.jpg,sphynx,500.0,333.0,121.0,120.0,237.0,220.0
2225,../Data/Images/american_bulldog/american_bulldog_101.jpg,american_bulldog,500.0,334.0,168.0,35.0,319.0,178.0
2226,../Data/Images/bengal/Bengal_140.jpg,bengal,300.0,163.0,31.0,10.0,87.0,65.0
2227,../Data/Images/bengal/Bengal_168.jpg,bengal,300.0,225.0,55.0,49.0,164.0,171.0
2228,../Data/Images/bombay/Bombay_125.jpg,bombay,448.0,300.0,159.0,7.0,330.0,194.0
2229,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_150.jpg,staffordshire_bull_terrier,500.0,375.0,143.0,91.0,299.0,194.0
2230,../Data/Images/beagle/beagle_144.jpg,beagle,500.0,375.0,150.0,16.0,500.0,325.0
2231,../Data/Images/american_bulldog/american_bulldog_129.jpg,american_bulldog,382.0,500.0,164.0,32.0,351.0,186.0
2232,../Data/Images/german_shorthaired/german_shorthaired_18.jpg,german_shorthaired,333.0,500.0,120.0,54.0,267.0,147.0
2233,../Data/Images/beagle/beagle_150.jpg,beagle,500.0,361.0,223.0,30.0,419.0,204.0
2234,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_144.jpg,staffordshire_bull_terrier,500.0,375.0,101.0,71.0,313.0,226.0
2235,../Data/Images/bombay/Bombay_131.jpg,bombay,300.0,293.0,79.0,14.0,244.0,211.0
2236,../Data/Images/leonberger/leonberger_163.jpg,leonberger,333.0,500.0,10.0,107.0,280.0,403.0
2237,../Data/Images/great_pyrenees/great_pyrenees_127.jpg,great_pyrenees,500.0,375.0,204.0,150.0,276.0,211.0
2238,../Data/Images/boxer/boxer_107.jpg,boxer,417.0,500.0,1.0,15.0,395.0,417.0
2239,../Data/Images/great_pyrenees/great_pyrenees_133.jpg,great_pyrenees,500.0,333.0,106.0,46.0,314.0,297.0
2240,../Data/Images/boxer/boxer_113.jpg,boxer,332.0,500.0,18.0,76.0,264.0,311.0
2241,../Data/Images/leonberger/leonberger_177.jpg,leonberger,500.0,375.0,88.0,24.0,244.0,165.0
2242,../Data/Images/havanese/havanese_153.jpg,havanese,500.0,375.0,56.0,24.0,445.0,334.0
2243,../Data/Images/havanese/havanese_147.jpg,havanese,500.0,375.0,208.0,96.0,420.0,270.0
2244,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_126.jpg,american_pit_bull_terrier,119.0,200.0,6.0,38.0,90.0,100.0
2245,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_132.jpg,american_pit_bull_terrier,228.0,300.0,55.0,7.0,162.0,118.0
2246,../Data/Images/havanese/havanese_190.jpg,havanese,500.0,375.0,88.0,66.0,281.0,211.0
2247,../Data/Images/ragdoll/Ragdoll_122.jpg,ragdoll,500.0,375.0,121.0,23.0,401.0,262.0
2248,../Data/Images/havanese/havanese_184.jpg,havanese,500.0,419.0,102.0,21.0,396.0,253.0
2249,../Data/Images/leonberger/leonberger_188.jpg,leonberger,500.0,474.0,67.0,31.0,460.0,376.0
2250,../Data/Images/ragdoll/Ragdoll_136.jpg,ragdoll,500.0,449.0,135.0,36.0,365.0,302.0
2251,../Data/Images/shiba_inu/shiba_inu_162.jpg,shiba_inu,500.0,335.0,339.0,68.0,497.0,256.0
2252,../Data/Images/birman/Birman_127.jpg,birman,500.0,375.0,229.0,17.0,471.0,259.0
2253,../Data/Images/basset_hound/basset_hound_152.jpg,basset_hound,333.0,500.0,72.0,206.0,223.0,345.0
2254,../Data/Images/pug/pug_12.jpg,pug,500.0,333.0,92.0,1.0,446.0,310.0
2255,../Data/Images/egyptian_mau/Egyptian_Mau_127.jpg,egyptian_mau,200.0,314.0,90.0,17.0,167.0,99.0
2256,../Data/Images/egyptian_mau/Egyptian_Mau_133.jpg,egyptian_mau,400.0,300.0,80.0,1.0,144.0,78.0
2257,../Data/Images/basset_hound/basset_hound_146.jpg,basset_hound,500.0,333.0,112.0,33.0,248.0,244.0
2258,../Data/Images/shiba_inu/shiba_inu_176.jpg,shiba_inu,500.0,333.0,187.0,1.0,468.0,256.0
2259,../Data/Images/birman/Birman_133.jpg,birman,500.0,375.0,156.0,158.0,226.0,228.0
2260,../Data/Images/saint_bernard/saint_bernard_179.jpg,saint_bernard,375.0,500.0,135.0,160.0,254.0,261.0
2261,../Data/Images/scottish_terrier/scottish_terrier_172.jpg,scottish_terrier,375.0,500.0,68.0,61.0,268.0,429.0
2262,../Data/Images/newfoundland/newfoundland_188.jpg,newfoundland,500.0,375.0,165.0,23.0,320.0,168.0
2263,../Data/Images/saint_bernard/saint_bernard_151.jpg,saint_bernard,500.0,375.0,129.0,61.0,352.0,217.0
2264,../Data/Images/saint_bernard/saint_bernard_145.jpg,saint_bernard,500.0,377.0,265.0,53.0,355.0,151.0
2265,../Data/Images/scottish_terrier/scottish_terrier_166.jpg,scottish_terrier,500.0,333.0,162.0,57.0,369.0,175.0
2266,../Data/Images/sphynx/Sphynx_201.jpg,sphynx,500.0,375.0,150.0,2.0,329.0,207.0
2267,../Data/Images/siamese/Siamese_110.jpg,siamese,375.0,500.0,102.0,1.0,307.0,170.0
2268,../Data/Images/newfoundland/newfoundland_177.jpg,newfoundland,333.0,500.0,13.0,17.0,317.0,309.0
2269,../Data/Images/pomeranian/pomeranian_122.jpg,pomeranian,300.0,294.0,97.0,74.0,192.0,184.0
2270,../Data/Images/english_setter/english_setter_130.jpg,english_setter,375.0,500.0,59.0,33.0,299.0,250.0
2271,../Data/Images/german_shorthaired/german_shorthaired_171.jpg,german_shorthaired,478.0,500.0,160.0,132.0,319.0,245.0
2272,../Data/Images/german_shorthaired/german_shorthaired_165.jpg,german_shorthaired,500.0,375.0,299.0,79.0,476.0,200.0
2273,../Data/Images/english_setter/english_setter_124.jpg,english_setter,500.0,369.0,300.0,24.0,414.0,121.0
2274,../Data/Images/newfoundland/newfoundland_163.jpg,newfoundland,500.0,333.0,214.0,49.0,329.0,157.0
2275,../Data/Images/pomeranian/pomeranian_136.jpg,pomeranian,295.0,299.0,8.0,6.0,173.0,176.0
2276,../Data/Images/basset_hound/basset_hound_185.jpg,basset_hound,500.0,333.0,186.0,113.0,321.0,227.0
2277,../Data/Images/siamese/Siamese_104.jpg,siamese,500.0,393.0,269.0,15.0,426.0,165.0
2278,../Data/Images/english_setter/english_setter_118.jpg,english_setter,500.0,333.0,197.0,82.0,263.0,134.0
2279,../Data/Images/german_shorthaired/german_shorthaired_159.jpg,german_shorthaired,500.0,375.0,147.0,113.0,399.0,311.0
2280,../Data/Images/siamese/Siamese_138.jpg,siamese,333.0,500.0,124.0,62.0,243.0,188.0
2281,../Data/Images/saint_bernard/saint_bernard_186.jpg,saint_bernard,500.0,333.0,103.0,62.0,245.0,197.0
2282,../Data/Images/shiba_inu/shiba_inu_189.jpg,shiba_inu,375.0,500.0,139.0,20.0,336.0,242.0
2283,../Data/Images/siamese/Siamese_100.jpg,siamese,500.0,375.0,205.0,44.0,348.0,213.0
2284,../Data/Images/basset_hound/basset_hound_181.jpg,basset_hound,500.0,375.0,34.0,1.0,411.0,375.0
2285,../Data/Images/pomeranian/pomeranian_132.jpg,pomeranian,300.0,249.0,133.0,2.0,218.0,104.0
2286,../Data/Images/newfoundland/newfoundland_167.jpg,newfoundland,500.0,375.0,223.0,171.0,287.0,242.0
2287,../Data/Images/english_setter/english_setter_120.jpg,english_setter,310.0,500.0,90.0,32.0,247.0,137.0
2288,../Data/Images/german_shorthaired/german_shorthaired_161.jpg,german_shorthaired,500.0,333.0,96.0,75.0,235.0,203.0
2289,../Data/Images/german_shorthaired/german_shorthaired_175.jpg,german_shorthaired,500.0,417.0,47.0,19.0,457.0,357.0
2290,../Data/Images/english_setter/english_setter_134.jpg,english_setter,500.0,375.0,176.0,39.0,318.0,163.0
2291,../Data/Images/pomeranian/pomeranian_126.jpg,pomeranian,300.0,225.0,109.0,53.0,169.0,126.0
2292,../Data/Images/newfoundland/newfoundland_173.jpg,newfoundland,500.0,375.0,201.0,19.0,450.0,261.0
2293,../Data/Images/sphynx/Sphynx_205.jpg,sphynx,500.0,333.0,119.0,13.0,276.0,171.0
2294,../Data/Images/siamese/Siamese_114.jpg,siamese,362.0,500.0,88.0,78.0,265.0,266.0
2295,../Data/Images/scottish_terrier/scottish_terrier_189.jpg,scottish_terrier,424.0,500.0,149.0,158.0,319.0,400.0
2296,../Data/Images/saint_bernard/saint_bernard_182.jpg,saint_bernard,500.0,375.0,78.0,144.0,158.0,227.0
2297,../Data/Images/english_setter/english_setter_108.jpg,english_setter,500.0,375.0,224.0,133.0,307.0,215.0
2298,../Data/Images/german_shorthaired/german_shorthaired_149.jpg,german_shorthaired,361.0,500.0,135.0,111.0,228.0,184.0
2299,../Data/Images/siamese/Siamese_128.jpg,siamese,500.0,444.0,68.0,19.0,399.0,357.0
2300,../Data/Images/shiba_inu/shiba_inu_199.jpg,shiba_inu,432.0,500.0,56.0,62.0,387.0,372.0
2301,../Data/Images/birman/Birman_137.jpg,birman,500.0,333.0,220.0,185.0,273.0,239.0
2302,../Data/Images/shiba_inu/shiba_inu_172.jpg,shiba_inu,500.0,365.0,105.0,25.0,373.0,331.0
2303,../Data/Images/basset_hound/basset_hound_142.jpg,basset_hound,500.0,333.0,211.0,20.0,406.0,236.0
2304,../Data/Images/egyptian_mau/Egyptian_Mau_123.jpg,egyptian_mau,400.0,398.0,185.0,20.0,270.0,123.0
2305,../Data/Images/pug/pug_16.jpg,pug,500.0,375.0,138.0,36.0,398.0,275.0
2306,../Data/Images/basset_hound/basset_hound_156.jpg,basset_hound,500.0,333.0,42.0,36.0,336.0,293.0
2307,../Data/Images/birman/Birman_123.jpg,birman,500.0,333.0,191.0,53.0,405.0,226.0
2308,../Data/Images/saint_bernard/saint_bernard_169.jpg,saint_bernard,500.0,388.0,235.0,69.0,440.0,279.0
2309,../Data/Images/shiba_inu/shiba_inu_166.jpg,shiba_inu,500.0,375.0,93.0,1.0,359.0,252.0
2310,../Data/Images/siamese/Siamese_17.jpg,siamese,500.0,500.0,29.0,1.0,398.0,437.0
2311,../Data/Images/scottish_terrier/scottish_terrier_162.jpg,scottish_terrier,500.0,375.0,160.0,15.0,319.0,120.0
2312,../Data/Images/saint_bernard/saint_bernard_141.jpg,saint_bernard,500.0,375.0,78.0,148.0,190.0,262.0
2313,../Data/Images/shiba_inu/shiba_inu_13.jpg,shiba_inu,500.0,281.0,49.0,31.0,194.0,196.0
2314,../Data/Images/saint_bernard/saint_bernard_155.jpg,saint_bernard,500.0,423.0,191.0,32.0,469.0,264.0
2315,../Data/Images/scottish_terrier/scottish_terrier_176.jpg,scottish_terrier,375.0,500.0,71.0,1.0,300.0,343.0
2316,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_136.jpg,american_pit_bull_terrier,300.0,225.0,103.0,55.0,220.0,146.0
2317,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_122.jpg,american_pit_bull_terrier,300.0,246.0,83.0,41.0,237.0,148.0
2318,../Data/Images/ragdoll/Ragdoll_132.jpg,ragdoll,500.0,375.0,99.0,21.0,382.0,307.0
2319,../Data/Images/havanese/havanese_180.jpg,havanese,500.0,349.0,132.0,74.0,291.0,210.0
2320,../Data/Images/maine_coon/Maine_Coon_219.jpg,maine_coon,300.0,236.0,79.0,6.0,143.0,85.0
2321,../Data/Images/ragdoll/Ragdoll_126.jpg,ragdoll,334.0,500.0,63.0,46.0,271.0,240.0
2322,../Data/Images/leonberger/leonberger_173.jpg,leonberger,500.0,334.0,114.0,12.0,267.0,150.0
2323,../Data/Images/boxer/boxer_117.jpg,boxer,500.0,333.0,205.0,25.0,318.0,113.0
2324,../Data/Images/great_pyrenees/great_pyrenees_137.jpg,great_pyrenees,500.0,333.0,201.0,117.0,407.0,289.0
2325,../Data/Images/boxer/boxer_103.jpg,boxer,500.0,375.0,157.0,88.0,319.0,251.0
2326,../Data/Images/great_pyrenees/great_pyrenees_123.jpg,great_pyrenees,500.0,400.0,88.0,35.0,185.0,121.0
2327,../Data/Images/leonberger/leonberger_167.jpg,leonberger,481.0,500.0,262.0,262.0,367.0,366.0
2328,../Data/Images/havanese/havanese_143.jpg,havanese,500.0,333.0,173.0,28.0,340.0,164.0
2329,../Data/Images/havanese/havanese_157.jpg,havanese,500.0,375.0,155.0,47.0,342.0,196.0
2330,../Data/Images/bombay/Bombay_109.jpg,bombay,292.0,208.0,197.0,19.0,276.0,96.0
2331,../Data/Images/bengal/Bengal_144.jpg,bengal,300.0,225.0,82.0,32.0,139.0,91.0
2332,../Data/Images/american_bulldog/american_bulldog_105.jpg,american_bulldog,500.0,332.0,166.0,73.0,375.0,241.0
2333,../Data/Images/sphynx/Sphynx_167.jpg,sphynx,500.0,332.0,105.0,1.0,336.0,223.0
2334,../Data/Images/beagle/beagle_168.jpg,beagle,500.0,375.0,62.0,8.0,421.0,296.0
2335,../Data/Images/sphynx/Sphynx_173.jpg,sphynx,500.0,375.0,94.0,14.0,447.0,330.0
2336,../Data/Images/american_bulldog/american_bulldog_111.jpg,american_bulldog,500.0,333.0,95.0,16.0,341.0,276.0
2337,../Data/Images/bengal/Bengal_150.jpg,bengal,200.0,179.0,1.0,73.0,110.0,178.0
2338,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_168.jpg,staffordshire_bull_terrier,500.0,375.0,123.0,44.0,310.0,236.0
2339,../Data/Images/bombay/Bombay_135.jpg,bombay,577.0,384.0,299.0,48.0,367.0,124.0
2340,../Data/Images/bengal/Bengal_178.jpg,bengal,300.0,225.0,64.0,17.0,157.0,111.0
2341,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_140.jpg,staffordshire_bull_terrier,500.0,375.0,47.0,41.0,344.0,286.0
2342,../Data/Images/beagle/beagle_154.jpg,beagle,332.0,500.0,95.0,93.0,220.0,191.0
2343,../Data/Images/american_bulldog/american_bulldog_139.jpg,american_bulldog,334.0,500.0,125.0,142.0,218.0,232.0
2344,../Data/Images/beagle/beagle_140.jpg,beagle,500.0,375.0,110.0,71.0,258.0,174.0
2345,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_154.jpg,staffordshire_bull_terrier,500.0,375.0,157.0,114.0,355.0,247.0
2346,../Data/Images/bombay/Bombay_121.jpg,bombay,300.0,209.0,158.0,40.0,240.0,135.0
2347,../Data/Images/bengal/Bengal_187.jpg,bengal,387.0,258.0,216.0,9.0,315.0,118.0
2348,../Data/Images/samoyed/samoyed_127.jpg,samoyed,500.0,374.0,120.0,2.0,245.0,154.0
2349,../Data/Images/miniature_pinscher/miniature_pinscher_132.jpg,miniature_pinscher,300.0,200.0,84.0,15.0,168.0,153.0
2350,../Data/Images/abyssinian/Abyssinian_117.jpg,abyssinian,500.0,401.0,72.0,102.0,217.0,222.0
2351,../Data/Images/keeshond/keeshond_100.jpg,keeshond,369.0,500.0,67.0,50.0,266.0,306.0
2352,../Data/Images/abyssinian/Abyssinian_103.jpg,abyssinian,500.0,351.0,241.0,68.0,362.0,196.0
2353,../Data/Images/keeshond/keeshond_114.jpg,keeshond,500.0,334.0,217.0,13.0,381.0,210.0
2354,../Data/Images/miniature_pinscher/miniature_pinscher_126.jpg,miniature_pinscher,211.0,300.0,39.0,82.0,169.0,186.0
2355,../Data/Images/samoyed/samoyed_133.jpg,samoyed,500.0,333.0,212.0,10.0,398.0,238.0
