filename,width,height,xmin,ymin,xmax,ymax,classes,labels
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_173.jpg,300,182,17,11,70,67,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_132.jpg,375,500,20,78,375,379,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_128.jpg,500,333,125,38,331,206,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_108.jpg,375,500,92,62,363,295,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_160.jpg,500,343,165,22,328,181,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_16.jpg,375,500,124,21,330,255,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_15.jpg,500,333,125,93,324,254,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_178.jpg,334,500,148,47,289,164,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_150.jpg,500,352,92,17,404,335,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_114.jpg,500,375,254,202,336,288,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_134.jpg,375,500,17,82,291,375,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_100.jpg,500,375,133,57,276,210,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_120.jpg,500,333,249,135,302,198,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_111.jpg,332,500,22,31,322,310,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_129.jpg,214,300,67,19,167,97,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_105.jpg,500,395,189,61,418,295,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_206.jpg,387,500,128,122,254,252,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_115.jpg,191,300,29,10,114,140,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_101.jpg,397,500,119,157,276,309,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_139.jpg,500,386,209,1,359,194,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_12.jpg,500,333,123,21,356,211,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_141.jpg,375,500,60,68,294,320,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_162.jpg,375,500,30,48,238,250,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_179.jpg,500,333,200,1,359,215,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_176.jpg,500,375,112,58,191,133,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_149.jpg,288,360,57,53,203,194,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_181.jpg,500,375,163,1,464,344,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_114.jpg,200,150,61,6,108,61,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_187.jpg,500,375,81,40,296,255,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_114.jpg,500,376,68,2,423,342,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_161.jpg,500,333,143,16,347,262,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_169.jpg,500,396,43,1,399,293,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_175.jpg,500,333,115,124,300,330,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_145.jpg,500,375,319,48,409,151,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_18.jpg,333,500,123,23,309,222,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_178.jpg,500,357,48,6,373,228,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_182.jpg,500,333,218,62,428,292,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_139.jpg,225,300,73,12,173,122,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_103.jpg,333,500,41,80,317,328,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_192.jpg,500,333,116,1,378,265,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_144.jpg,500,375,120,63,264,195,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_189.jpg,333,500,97,109,245,233,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_186.jpg,500,456,80,108,173,195,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_150.jpg,377,500,147,37,358,255,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_137.jpg,345,500,171,96,284,206,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_117.jpg,500,333,200,27,336,115,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_149.jpg,500,333,194,7,371,146,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_108.jpg,500,375,168,18,326,231,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_184.jpg,500,375,83,131,188,250,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_173.jpg,500,375,289,89,364,140,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_132.jpg,500,355,102,37,193,127,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_120.jpg,300,236,82,12,149,87,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_112.jpg,500,375,119,23,334,275,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_203.jpg,332,500,109,173,205,274,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_106.jpg,500,375,148,57,307,223,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_187.jpg,403,500,22,137,192,309,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_134.jpg,300,248,24,7,104,101,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_126.jpg,500,375,173,74,314,217,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_167.jpg,500,333,150,43,415,240,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_119.jpg,190,168,130,38,168,75,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_119.jpg,500,375,152,80,338,246,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_153.jpg,500,335,160,61,337,248,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_170.jpg,500,375,146,1,412,305,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_178.jpg,500,375,193,88,342,274,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_164.jpg,500,375,212,31,343,194,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_147.jpg,500,335,123,64,420,322,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_15.jpg,500,333,101,1,421,289,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_125.jpg,300,267,39,23,109,95,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_150.jpg,500,333,89,1,437,307,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_160.jpg,500,333,300,59,450,241,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_125.jpg,334,500,1,1,253,283,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_174.jpg,375,500,92,88,179,188,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_144.jpg,500,333,93,130,210,242,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_158.jpg,500,333,145,63,335,280,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_131.jpg,300,240,144,8,211,85,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_118.jpg,300,199,73,34,218,143,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_134.jpg,334,500,27,63,281,283,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_186.jpg,500,333,1,1,296,221,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_124.jpg,225,300,46,25,194,169,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_130.jpg,237,300,12,1,174,157,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_151.jpg,500,333,252,92,347,179,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_139.jpg,500,375,175,158,279,282,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_119.jpg,500,345,253,27,387,178,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_149.jpg,500,343,122,24,379,334,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_145.jpg,500,379,92,26,270,200,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_105.jpg,500,375,230,112,371,229,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_161.jpg,375,500,132,46,306,245,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_18.jpg,500,333,213,42,315,168,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_18.jpg,375,500,71,47,351,335,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_175.jpg,500,334,109,48,276,185,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_111.jpg,500,333,116,1,321,239,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_131.jpg,500,405,127,26,277,191,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_146.jpg,500,281,1,1,306,281,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_152.jpg,500,375,160,97,345,217,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_127.jpg,234,350,51,79,215,228,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_152.jpg,500,375,166,92,239,171,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_175.jpg,375,500,92,81,240,245,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_156.jpg,300,263,39,15,150,136,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_18.jpg,294,500,135,47,232,186,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_142.jpg,300,225,168,26,272,124,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_185.jpg,334,500,10,191,256,365,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_139.jpg,500,333,106,60,227,168,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_109.jpg,500,333,125,56,250,232,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_191.jpg,500,375,109,8,260,170,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_185.jpg,500,375,238,108,339,219,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_191.jpg,333,500,30,197,178,328,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_108.jpg,500,333,74,13,341,280,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_112.jpg,500,375,266,28,387,171,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_105.jpg,500,375,237,101,373,227,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_120.jpg,300,225,90,1,205,116,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_121.jpg,500,400,175,3,341,267,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_134.jpg,300,225,101,35,231,130,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_106.jpg,332,500,167,202,239,290,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_111.jpg,500,402,298,94,423,213,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_15.jpg,500,332,45,3,205,160,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_156.jpg,300,225,76,37,229,157,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_198.jpg,500,333,199,34,379,223,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_cocker_spaniel_102.jpg,500,375,88,25,200,175,english_cocker_spaniel,12
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_cocker_spaniel_116.jpg,500,375,102,136,313,317,english_cocker_spaniel,12
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_169.jpg,500,347,162,4,358,202,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_142.jpg,300,225,83,11,233,177,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_113.jpg,255,225,118,22,231,88,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_182.jpg,176,300,31,28,175,134,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_141.jpg,500,375,282,40,374,131,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_177.jpg,500,330,157,75,272,167,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_18.jpg,500,374,175,99,319,231,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_163.jpg,375,500,134,105,282,279,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_155.jpg,500,333,74,58,224,215,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_107.jpg,500,333,124,40,484,273,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/British_Shorthair_136.jpg,333,500,43,154,211,313,british_shorthair,9
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_135.jpg,154,200,18,2,117,128,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_188.jpg,500,330,119,45,228,129,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_121.jpg,250,245,74,9,175,125,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/British_Shorthair_122.jpg,500,346,130,56,281,223,british_shorthair,9
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_169.jpg,256,300,56,22,225,163,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_101.jpg,377,500,109,52,308,248,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_109.jpg,300,225,114,1,251,107,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_182.jpg,334,500,69,76,240,263,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_196.jpg,324,500,84,31,173,120,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_17.jpg,500,375,142,23,386,234,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_173.jpg,500,427,195,35,441,347,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_115.jpg,500,375,281,74,394,188,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_16.jpg,500,375,109,198,197,271,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_197.jpg,333,500,92,53,219,189,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_154.jpg,300,225,101,13,243,156,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_114.jpg,500,439,81,80,275,278,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_166.jpg,333,500,150,64,239,165,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_100.jpg,500,334,8,1,406,301,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_108.jpg,265,300,34,1,259,205,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_168.jpg,225,300,43,13,225,172,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_180.jpg,375,500,101,102,326,231,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_128.jpg,500,334,147,40,273,156,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/British_Shorthair_137.jpg,333,500,11,94,231,306,british_shorthair,9
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_189.jpg,500,333,198,22,309,118,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_134.jpg,225,300,40,15,150,137,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_154.jpg,500,333,152,17,381,262,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_106.jpg,500,500,47,117,188,224,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_183.jpg,279,300,105,37,230,138,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_112.jpg,500,333,104,65,244,171,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_176.jpg,500,330,84,30,236,188,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_140.jpg,500,375,145,93,205,156,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_168.jpg,500,375,242,31,400,168,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_cocker_spaniel_117.jpg,281,500,88,86,266,293,english_cocker_spaniel,12
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_143.jpg,220,300,58,53,158,168,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_199.jpg,500,333,150,2,372,291,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_14.jpg,500,333,74,12,477,263,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_cocker_spaniel_103.jpg,500,381,235,2,368,155,english_cocker_spaniel,12
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_16.jpg,500,343,74,1,385,260,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_120.jpg,375,500,160,59,256,179,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_180.jpg,300,238,223,77,285,145,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_110.jpg,400,319,25,8,175,162,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_107.jpg,473,500,233,18,377,210,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_135.jpg,300,199,82,29,228,145,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_121.jpg,300,225,117,25,185,114,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_113.jpg,333,500,123,97,277,303,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_184.jpg,500,375,82,48,302,236,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_109.jpg,500,375,218,29,361,207,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_190.jpg,500,290,209,123,265,172,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_138.jpg,500,333,250,60,378,186,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_184.jpg,500,375,210,137,362,259,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_190.jpg,500,375,97,1,459,221,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_108.jpg,333,500,89,91,211,253,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_143.jpg,300,225,70,1,228,143,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_102.jpg,334,500,156,89,248,192,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_116.jpg,375,500,152,37,293,167,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_174.jpg,500,401,296,4,489,220,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_157.jpg,262,246,28,28,237,231,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_153.jpg,500,378,181,112,325,233,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_147.jpg,500,335,156,152,201,203,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_148.jpg,500,281,127,3,385,206,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_130.jpg,500,482,83,43,238,228,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_110.jpg,375,500,68,32,316,258,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_178.jpg,500,455,47,23,386,295,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_174.jpg,500,334,181,37,309,163,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_160.jpg,375,500,60,67,334,315,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_124.jpg,420,500,167,83,333,263,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_104.jpg,500,375,190,47,320,158,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_144.jpg,500,375,150,84,240,169,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_148.jpg,500,333,270,17,381,87,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_118.jpg,500,375,192,98,296,172,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_138.jpg,375,500,44,49,269,236,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_150.jpg,500,375,191,112,384,291,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_131.jpg,300,257,89,25,209,133,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_125.jpg,300,225,4,12,156,139,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_187.jpg,375,500,51,35,296,261,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_135.jpg,412,480,85,14,261,195,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_121.jpg,500,484,123,17,367,317,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_159.jpg,380,500,84,24,342,404,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_145.jpg,500,333,96,48,229,170,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_130.jpg,500,344,75,23,228,171,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_175.jpg,374,500,35,10,360,234,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_130.jpg,500,374,34,43,223,246,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_11.jpg,500,333,160,12,358,188,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_124.jpg,330,300,180,7,259,95,egyptian_mau,11
